,id,tomato1,tomato2,s02,s03,s04,s05,s06,s07,s08,s09,s10,s11,finsave,finsaveqty,sexf,books,impulse,finplan,fincompare,impulse_regret,saveatt_item,saveatt,B1,B2,B3,B4,B5,B6,B7,A1,A2,A3,A4,A5,A6,A7,C1,C2,C3,C4,C5,C6,C7,schoolID,treatment,budget_ind,fin02c_,cityd1,cityd2,cityd3,grade8,agemonths,ageyrs,homemum,homedad,cogn1,cogn2,cogn3,cogn4,relmath,migrantbackground,month_APR
813,1212,0.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,30.0,1.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7,0,15.0,15.0,1,0,0,0.0,161.0,13.416667,1.0,1.0,1.0,1.0,0.0,0.0,-0.375,1.0,1.0
814,1213,,,3.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,30.0,0.0,2.0,5.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,7,0,15.0,30.0,1,0,0,0.0,158.0,13.166667,1.0,1.0,1.0,1.0,0.0,0.0,1.625,1.0,1.0
815,1205,,,3.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,200.0,0.0,4.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,0,100.0,100.0,1,0,0,0.0,174.0,14.5,1.0,1.0,0.0,0.0,0.0,0.0,-1.375,1.0,1.0
816,1208,1.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,20.0,1.0,3.0,5.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,7,0,50.0,0.0,1,0,0,0.0,157.0,13.083333,1.0,1.0,0.0,0.0,0.0,0.0,-1.375,1.0,1.0
817,1218,0.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,12.0,0.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,7,0,4.0,15.0,1,0,0,0.0,162.0,13.5,1.0,1.0,0.0,0.0,0.0,0.0,-0.375,1.0,1.0
818,1224,1.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,10.0,1.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,7,0,5.0,10.0,1,0,0,0.0,166.0,13.833333,1.0,1.0,1.0,1.0,0.0,0.0,1.625,1.0,1.0
819,1209,1.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,40.0,0.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0,1.0,2.0,3.0,,7,0,10.0,,1,0,0,0.0,155.0,12.916667,1.0,1.0,0.0,0.0,1.0,0.0,0.625,1.0,1.0
820,1217,1.0,1.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,14.0,0.0,1.0,1.0,5.0,5.0,2.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,7,0,5.0,15.0,1,0,0,0.0,,,1.0,0.0,1.0,1.0,1.0,0.0,0.625,1.0,1.0
821,1222,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,2.0,1.0,350.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,7,0,60.0,5.0,1,0,0,0.0,159.0,13.25,1.0,1.0,1.0,1.0,0.0,0.0,0.625,1.0,1.0
822,1219,0.0,1.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,3.0,0.0,,1.0,5.0,2.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,,4.0,7,0,1.25,8.0,1,0,0,0.0,162.0,13.5,1.0,1.0,1.0,0.0,0.0,0.0,-0.375,1.0,1.0
823,1211,0.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,3.0,0.0,,0.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,7,0,30.0,20.0,1,0,0,0.0,162.0,13.5,0.0,1.0,0.0,0.0,1.0,0.0,-0.375,1.0,1.0
824,1227,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,10.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7,0,25.0,37.3,1,0,0,0.0,176.0,14.666667,1.0,1.0,0.0,1.0,0.0,0.0,0.625,0.0,1.0
825,1223,0.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,4.0,3.0,3.0,0.0,,1.0,1.0,1.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7,0,50.0,25.0,1,0,0,0.0,184.0,15.333333,1.0,0.0,1.0,1.0,0.0,0.0,,1.0,1.0
826,1228,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,30.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,7,0,20.0,30.0,1,0,0,0.0,161.0,13.416667,1.0,1.0,0.0,1.0,0.0,0.0,-0.375,1.0,1.0
827,1229,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,,,0.0,2.0,3.0,5.0,5.0,2.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,7,0,,,1,0,0,0.0,162.0,13.5,1.0,1.0,1.0,1.0,0.0,0.0,0.625,1.0,1.0
828,954,1.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,50.0,0.0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2,0,30.0,40.0,1,0,0,0.0,154.0,12.833333,1.0,1.0,0.0,1.0,0.0,1.0,1.4666667,0.0,1.0
829,943,0.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,20.0,0.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2,0,35.0,25.0,1,0,0,0.0,184.0,15.333333,1.0,0.0,0.0,0.0,0.0,0.0,-0.5333333,1.0,1.0
830,939,1.0,0.0,3.0,3.0,2.0,4.0,2.0,3.0,,1.0,,,0.0,,0.0,1.0,2.0,4.0,5.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,2,0,10.0,10.0,1,0,0,0.0,,,1.0,1.0,0.0,1.0,0.0,0.0,1.4666667,0.0,1.0
831,948,,,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,,0.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0,20.0,20.0,1,0,0,0.0,179.0,14.916667,1.0,0.0,0.0,0.0,0.0,0.0,-1.5333333,1.0,1.0
832,935,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,20.0,0.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2,0,10.0,15.0,1,0,0,0.0,161.0,13.416667,1.0,1.0,0.0,1.0,1.0,1.0,0.4666667,0.0,1.0
833,936,1.0,0.0,3.0,1.0,2.0,4.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,10.0,0.0,1.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2,0,50.0,50.0,1,0,0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,-0.5333333,0.0,1.0
834,951,1.0,0.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,30.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2,0,40.0,20.0,1,0,0,0.0,165.0,13.75,1.0,1.0,0.0,0.0,0.0,0.0,1.4666667,1.0,1.0
835,953,0.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,20.0,0.0,1.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2,0,160.0,160.0,1,0,0,0.0,160.0,13.333333,1.0,1.0,0.0,0.0,0.0,0.0,-0.5333333,1.0,1.0
836,941,,,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,450.0,0.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2,0,15.0,3.0,1,0,0,0.0,166.0,13.833333,1.0,1.0,0.0,0.0,0.0,1.0,-0.5333333,0.0,1.0
837,937,1.0,,3.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,200.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,2,0,90.0,,1,0,0,0.0,167.0,13.916667,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0
838,946,0.0,,3.0,3.0,1.0,3.0,1.0,4.0,4.0,1.0,3.0,3.0,0.0,,1.0,3.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2,0,30.0,,1,0,0,0.0,175.0,14.583333,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0
839,945,0.0,,3.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,10.0,1.0,1.0,4.0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2,0,30.0,,1,0,0,0.0,177.0,14.75,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0
840,938,0.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,200.0,0.0,1.0,2.0,4.0,1.0,3.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2,0,10.0,40.0,1,0,0,0.0,158.0,13.166667,0.0,0.0,0.0,0.0,0.0,0.0,1.4666667,1.0,1.0
841,950,,1.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,0.0,,1.0,2.0,4.0,3.0,5.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,2.0,2,0,200.0,,1,0,0,0.0,178.0,14.833333,1.0,1.0,0.0,0.0,0.0,0.0,-2.5333333,1.0,1.0
842,947,,,1.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,120.0,0.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2,0,40.0,90.0,1,0,0,0.0,178.0,14.833333,1.0,1.0,0.0,0.0,0.0,0.0,-0.5333333,0.0,1.0
843,942,,,3.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,300.0,0.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,2.0,4.0,4.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,1.0,3.0,4.0,2,0,15.0,38.0,1,0,0,0.0,174.0,14.5,1.0,1.0,0.0,0.0,0.0,0.0,-0.5333333,1.0,1.0
844,949,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,40.0,0.0,1.0,3.0,4.0,2.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2,0,30.0,30.0,1,0,0,0.0,163.0,13.583333,1.0,1.0,0.0,0.0,0.0,0.0,0.4666667,0.0,1.0
845,940,,,1.0,3.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,20.0,0.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,4.0,2.0,3.0,4.0,1.0,2,0,25.0,5.0,1,0,0,0.0,156.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4666667,0.0,1.0
846,1197,0.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,,0.0,2.0,5.0,2.0,5.0,1.5,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,8,0,30.0,25.0,1,0,0,1.0,173.0,14.416667,0.0,1.0,0.0,0.0,0.0,0.0,1.3333333,0.0,0.0
847,1583,1.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,,1.0,40.0,0.0,2.0,4.0,2.0,1.0,2.0,5.0,5.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,8,0,50.0,80.0,1,0,0,1.0,171.0,14.25,1.0,1.0,1.0,1.0,1.0,1.0,1.4117646,1.0,1.0
848,1590,1.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,0.0,,1.0,1.0,5.0,1.0,1.0,1.0,,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,8,0,170.0,200.0,1,0,0,1.0,207.0,17.25,1.0,0.0,1.0,0.0,0.0,0.0,0.41176462,0.0,1.0
849,1588,0.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,60.0,0.0,1.0,3.0,5.0,4.0,2.0,5.0,5.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,8,0,20.0,20.0,1,0,0,1.0,178.0,14.833333,1.0,1.0,0.0,0.0,0.0,0.0,-1.5882354,1.0,1.0
850,1595,0.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,4.0,3.0,3.0,1.0,20.0,1.0,1.0,4.0,3.0,2.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,8,0,30.0,30.0,1,0,0,1.0,178.0,14.833333,1.0,1.0,1.0,0.0,0.0,0.0,-0.5882354,0.0,1.0
851,1594,1.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,30.0,0.0,3.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,8,0,0.0,40.0,1,0,0,1.0,184.0,15.333333,1.0,1.0,1.0,1.0,0.0,0.0,-0.5882354,1.0,1.0
852,1165,0.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,3.0,0.0,,1.0,1.0,4.0,5.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,8,0,50.0,,1,0,0,1.0,177.0,14.75,1.0,1.0,0.0,0.0,0.0,0.0,0.33333325,0.0,0.0
853,1173,1.0,1.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,40.0,0.0,1.0,3.0,5.0,3.0,3.0,5.0,5.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,2.0,,4.0,1.0,4.0,4.0,8,0,20.0,5.0,1,0,0,1.0,181.0,15.083333,1.0,1.0,0.0,0.0,0.0,0.0,-0.66666675,0.0,0.0
854,1168,1.0,0.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,,0.0,2.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,0,70.0,80.0,1,0,0,1.0,171.0,14.25,1.0,1.0,0.0,0.0,0.0,0.0,-0.66666675,0.0,0.0
855,1585,0.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,,1.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,8,0,0.0,1.5,1,0,0,1.0,180.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.41176462,0.0,1.0
856,1582,1.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,30.0,0.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,8,0,10.0,13.0,1,0,0,1.0,179.0,14.916667,1.0,1.0,1.0,0.0,0.0,0.0,-0.5882354,0.0,1.0
857,1164,0.0,1.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,2.0,3.0,3.0,0.0,,1.0,1.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,8,0,100.0,20.0,1,0,0,1.0,187.0,15.583333,1.0,1.0,0.0,0.0,0.0,0.0,0.33333325,0.0,0.0
858,1169,1.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,,0.0,1.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8,0,50.0,0.0,1,0,0,1.0,178.0,14.833333,1.0,1.0,1.0,1.0,1.0,0.0,0.33333325,1.0,0.0
859,1166,0.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,,1.0,1.0,4.0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,8,0,50.0,,1,0,0,1.0,172.0,14.333333,1.0,1.0,1.0,0.0,0.0,0.0,0.33333325,0.0,0.0
860,1587,,1.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,0.0,,0.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,8,0,20.0,,1,0,0,1.0,172.0,14.333333,1.0,0.0,0.0,0.0,0.0,0.0,0.41176462,0.0,1.0
861,1586,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,10.0,1.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,8,0,60.0,25.0,1,0,0,1.0,173.0,14.416667,1.0,1.0,1.0,0.0,0.0,0.0,-0.5882354,0.0,1.0
862,1592,0.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,35.0,0.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,8,0,5.0,22.5,1,0,0,1.0,171.0,14.25,1.0,1.0,0.0,0.0,0.0,0.0,-0.5882354,0.0,1.0
863,1584,0.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,3.0,3.0,0.0,,1.0,3.0,3.0,3.0,2.0,5.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,8,0,20.0,0.0,1,0,0,1.0,187.0,15.583333,0.0,1.0,1.0,0.0,1.0,0.0,-0.5882354,1.0,1.0
864,1589,1.0,,1.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,0.0,,1.0,1.0,4.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,8,0,100.0,100.0,1,0,0,1.0,170.0,14.166667,1.0,1.0,1.0,1.0,0.0,0.0,-0.5882354,0.0,1.0
865,1172,1.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,140.0,0.0,1.0,3.0,5.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,8,0,25.0,140.0,1,0,0,1.0,200.0,16.666666,1.0,1.0,1.0,0.0,0.0,0.0,-0.66666675,1.0,0.0
866,1593,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,,,0.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,8,0,,190.0,1,0,0,1.0,171.0,14.25,1.0,1.0,1.0,0.0,0.0,0.0,1.4117646,0.0,1.0
867,1170,0.0,1.0,3.0,3.0,1.0,3.0,2.0,,,1.0,3.0,2.0,0.0,,0.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8,0,80.0,,1,0,0,1.0,181.0,15.083333,1.0,1.0,0.0,1.0,1.0,1.0,0.33333325,0.0,0.0
868,1591,1.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,25.0,0.0,3.0,1.0,4.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,8,0,10.0,30.0,1,0,0,1.0,184.0,15.333333,1.0,1.0,1.0,1.0,0.0,0.0,-0.5882354,0.0,1.0
869,1167,0.0,0.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,3.0,0.0,,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,0,100.0,5.0,1,0,0,1.0,180.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.66666675,0.0,0.0
